id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
3535123,3bed 2bath Clairemont San Diego,17800026,Matt,Bay Ho,32.833447728367815,-117.22156316982982,Entire home/apt,225,1,35,2015-07-06,2.90,2,309
4352294,Beautiful in Bay Ho,1362707,Greg,Bay Ho,32.81686357703393,-117.21570047543568,Entire home/apt,380,3,2,2015-06-13,0.65,9,320
4860144,"Simple, Clean, Quiet, Single Room",24919529,Daniel,Bay Ho,32.82846348478155,-117.22329618096903,Private room,50,1,17,2015-06-28,2.97,1,338
4083787,Cozy rooms in lovely home with view,5960670,Heather,Bay Ho,32.81856451099745,-117.21375229046336,Private room,65,1,1,2015-05-04,0.45,1,317
5955853,"Near Mission Bay, Luxury Room/Bath",12098633,Andrea,Bay Ho,32.8180168952561,-117.21423529567586,Private room,117,3,0,,,3,177
3449241,Zirkus Monk Beach in Clairemont,5835890,Dominique & Friends,Bay Ho,32.8245558563927,-117.22001154101332,Private room,55,1,12,2015-03-16,0.98,1,361
4792633,AmazingNEW! Mission Bay View1000sf,13006802,Michelle,Bay Ho,32.81565317774833,-117.2109974697078,Entire home/apt,125,1,26,2015-06-14,4.17,2,45
3664734,Comfy 1BR Cottage Close to All,7879515,Rick,Bay Ho,32.837173726480934,-117.21715038951123,Entire home/apt,95,2,35,2015-07-07,3.03,1,300
331194,Luxury Boutique Style View Home ,1689054,Laurie,Bay Ho,32.814573371370514,-117.20987335360643,Entire home/apt,500,3,8,2015-05-01,0.21,1,132
6690555,Bay Ho Home with private backyard,15791615,Andi,Bay Ho,32.816663062661554,-117.2095774610718,Entire home/apt,150,1,0,,,1,3
5892411,MissionBay VILLA Avail Labor Day,12098633,Andrea,Bay Ho,32.81955629817096,-117.21202187122279,Entire home/apt,285,3,1,2015-05-24,0.71,3,153
5631300,NEW! Beach & Bay Getaway! 3bdm Home,13006802,Michelle,Bay Ho,32.816767916024055,-117.20917215724626,Entire home/apt,169,2,9,2015-06-27,2.57,2,46
1352677,6 Bed/4Bath Family Fun SanDiego Sun,5835710,Kristin,Bay Ho,32.834118043391896,-117.22515594562722,Entire home/apt,460,6,5,2015-04-22,0.29,3,256
1917733,Modern House on a Canyon ,9943216,Henry,Bay Ho,32.82732551222213,-117.21626178541283,Entire home/apt,199,4,10,2015-06-08,0.55,1,329
6940393,Spacious Home near Beaches/SeaWorld,14560956,Jen,Bay Ho,32.82481254253316,-117.21275315173746,Entire home/apt,250,2,0,,,1,42
5632809,A Room by the Bay Central San Diego,105793,Greg,Bay Ho,32.81068182169492,-117.21033395419241,Private room,79,3,5,2015-07-07,2.50,1,177
2448184,Bed & Bathroom Simple San Diego Sun,5835710,Kristin,Bay Ho,32.834397734158316,-117.22416171849571,Private room,50,1,11,2014-10-07,0.67,3,282
4726637,Couples Guesthouse With View,12098633,Andrea,Bay Ho,32.817966104344066,-117.21263689170775,Entire home/apt,189,3,1,2015-02-07,0.21,3,151
1059782,3Bed/2Bath Family Fun San Diego Sun,5835710,Kristin,Bay Ho,32.8357413644988,-117.22571913293586,Private room,108,2,26,2015-05-25,1.08,3,311
4736280,Ocean&Bay Views from House&Hot tub,24451691,Miles,Bay Ho,32.818395369996104,-117.21509116957975,Entire home/apt,259,5,0,,,1,178
6314461,"Cozy BDRM, washer/dryer in house!",31532273,Kayla,Bay Ho,32.82923907255591,-117.21638522813723,Private room,67,1,0,,,1,276
4778052,Private Room in West Clairemont,24641179,David,Bay Ho,32.813195402854255,-117.20125353508502,Private room,46,1,3,2015-04-11,0.69,1,354
3852612,Private room in sunny San Diego,19868631,Tamera,Bay Ho,32.80949781230422,-117.2091484347023,Private room,175,1,0,,,1,365
6433305,3BD 2B Mission Bay Canyon View Home,24089070,Jessica,Bay Park,32.77996832255986,-117.19135835194218,Entire home/apt,225,2,2,2015-06-28,2,1,16
4412483,Private Bed and Bath in Bay Park,22904674,Beau & Donna,Bay Park,32.799477386809386,-117.1984811556049,Private room,75,2,16,2015-06-23,2.38,1,141
1347072,"Private Entry, Master bed & bath",2895792,Monica,Bay Park,32.791921485986606,-117.18964160056835,Private room,65,2,41,2015-07-02,2.04,1,37
5380942,Great San Diego Location near all,27644190,Bob And Franni,Bay Park,32.79462204199026,-117.20459711532266,Private room,90,1,1,2015-04-30,0.43,2,61
3339913,"Private San Diego ""Casita!""",1233894,Nate & Beth,Bay Park,32.778546851360105,-117.20530399799736,Entire home/apt,125,3,5,2015-06-26,0.40,1,335
5143984,Family Friendly 3/2 + Playroom Yard,17168667,Emily,Bay Park,32.797270862624,-117.20564344681806,Entire home/apt,159,3,10,2015-07-01,2.65,4,143
5919958,"Family friendly home, spacious yard",30744068,Ashley,Bay Park,32.79347568785361,-117.19360825949369,Entire home/apt,232,3,0,,,1,125
1471989,Cozy Dog Haven,7881064,Randy,Bay Park,32.787784167742814,-117.19887877837017,Entire home/apt,220,3,26,2015-07-01,1.29,1,297
5694066,Home on Canyon close to beach!,29519411,Collette,Bay Park,32.781915613790055,-117.18545425860263,Entire home/apt,500,4,0,,,1,341
2093833,Backyard Paradise near Mission Bay,10683123,Dawn & Mark,Bay Park,32.79624173545129,-117.20697802981506,Private room,65,2,33,2015-05-12,1.90,1,359
6224093,Amazing San Diego Bay Park Home,4656446,Ryan,Bay Park,32.78031949507695,-117.20628483247495,Entire home/apt,210,4,3,2015-06-19,1.96,4,149
4007859,"Near Comic-Con, Gaslamp, Beach, Bay",5436910,Alex,Bay Park,32.77460769517295,-117.2051963070437,Entire home/apt,110,1,30,2015-06-25,3.25,7,354
4396596,Beach & Seaworld Close. Special,4429776,Sherri,Bay Park,32.77773602250634,-117.20519859099406,Entire home/apt,205,2,6,2015-06-30,1.29,1,353
4411297,"""The Retreat"" in Bay Park",21231417,Catherine,Bay Park,32.78026780470781,-117.20654963977954,Entire home/apt,350,3,11,2015-06-15,1.50,1,338
5048035,Large Private Bedroom/Bath/ Balcony,24733452,Jim,Bay Park,32.788543735696095,-117.19932364656445,Private room,120,2,3,2015-06-22,1.03,1,329
2686729,Two-bedroom Condo near Mission Bay,12332071,Christopher,Bay Park,32.79751630456048,-117.19291095761086,Entire home/apt,199,2,6,2015-01-04,0.53,1,187
4424457,"Priv Rm, Bay Park, SeaWorld Area",21374752,Birgit,Bay Park,32.792510357894166,-117.19782320611203,Private room,75,3,1,2015-02-14,0.20,1,353
1570908,Private Mission Bay Cottage,8336938,Aaron,Bay Park,32.79230701070007,-117.20236516887796,Private room,105,2,4,2015-05-26,0.18,9,339
3931006,ROOM in HOUSE ,20365350,Sam,Bay Park,32.78505081777852,-117.20354138039443,Private room,150,1,0,,,1,365
4054285,Bay Park house w/ gorgeous view,3427687,James,Bay Park,32.79093821920264,-117.20075958992052,Private room,80,2,1,2015-05-12,0.49,1,80
3449127,Nice room close to Gaslamp/Seaworld,1005583,Tanja,Bay Park,32.785041217996515,-117.20264693591959,Private room,75,1,80,2015-06-28,7.45,3,318
6655078,Two beautiful bedrooms available.,34832414,Russ,Bay Park,32.78228695822643,-117.19896169042424,Private room,100,1,0,,,1,336
6613329,Large house with rooftop deck,34608251,Christa,Bay Park,32.786722459592234,-117.20149194569328,Entire home/apt,245,1,0,,,1,11
2689143,Bay View Hacienda - Rustic Luxury ,13765402,Lynn,Bay Park,32.78649923886091,-117.19738347986763,Entire home/apt,395,3,3,2015-05-28,0.26,1,185
149548,Mission Bay Getaway - Near beaches!,721326,Olivia,Bay Park,32.80156526230074,-117.20092898682408,Private room,49,3,63,2015-06-24,1.33,2,335
1970541,Charming Mission Bay Studio,10175136,Tom,Bay Park,32.7915131859549,-117.20255447795003,Private room,95,2,5,2015-06-13,0.28,1,328
5334268,Centrally located with great view,27644190,Bob And Franni,Bay Park,32.79615346318334,-117.20361711373532,Private room,90,1,2,2015-06-17,0.98,2,288
1529615,Private Entry Studio on MISSION BAY,8159181,Wendy,Bay Park,32.79285714422303,-117.20343136839705,Private room,35,1,13,2015-02-09,0.89,2,327
2934998,"Pools, Sauna, and Gym! Beach close!",7559349,Sara,Bay Park,32.80425471893782,-117.20413646485144,Entire home/apt,199,4,26,2015-05-25,2.17,1,283
149565,2b/1ba Mission Bay House Nr Beaches,721326,Olivia,Bay Park,32.80148701162711,-117.20137232048081,Entire home/apt,149,3,34,2015-01-04,0.71,2,187
3382332,Lovely 3bd with Awesome Back Yard,119711,Jennifer,Bay Park,32.80225649986799,-117.19876657097024,Entire home/apt,195,2,5,2015-05-25,0.41,1,212
5261221,Ocean &Bay View! SeaWorld fireworks,5436910,Alex,Bay Park,32.78866571274044,-117.20474598097047,Entire home/apt,125,1,14,2015-06-14,2.94,7,340
3697810,Getaway Near Beautiful Bay,26141,Violet And Bill,Bay Park,32.79597927842589,-117.19574201639702,Private room,69,2,27,2015-06-28,2.55,3,80
561997,BEAUTIFUL ENCHANTING CENTRAL TO ALL,2740315,Beverlee,Bay Park,32.80640724859136,-117.19618055828391,Entire home/apt,229,3,57,2015-06-08,1.59,1,320
1066097,Private room/bath - Mission Bay ,1292892,Xenia & Shawn,Bay Park,32.78170035532413,-117.19962753692346,Private room,75,1,12,2015-06-08,0.48,1,333
6847445,Bay Park Home,35880603,Chris,Bay Park,32.77735097209835,-117.20153400358708,Entire home/apt,200,1,0,,,1,7
2626786,Two Bed Victorian Room Private bath,26141,Violet And Bill,Bay Park,32.79025813081983,-117.19664422259916,Private room,75,3,37,2015-06-18,2.47,3,11
4760415,SD Private room with onsuite bath,24563377,Hannah,Bay Park,32.775842524045956,-117.19464267114115,Private room,87,1,5,2015-06-17,0.78,1,107
1815898,Master Suite with Fireplace Retreat,26141,Violet And Bill,Bay Park,32.79705798157172,-117.18973315789043,Private room,79,2,54,2015-06-26,3.61,3,51
3678367,COMICON SPECIAL!!!,5746014,Luz,Bay Park,32.7923626957011,-117.19160386048371,Private room,250,1,0,,,1,365
6647177,Great Room in Modern PB Apartment,18344426,Arnold,Bay Park,32.80382002130134,-117.21394343987029,Private room,75,1,0,,,1,335
2196074,Cottage Charmer,8355081,Nanci And Matthew,Bay Park,32.78106017104509,-117.2032107751487,Private room,80,2,10,2015-06-16,0.87,1,125
6363127,Mission Bay views. Central location,33152885,Jeffrey,Bay Park,32.8035463725116,-117.2135376495623,Private room,85,1,0,,,1,360
6901066,San Diego Overview Of Mission Bay,29060197,Alex,Bay Park,32.79302190943452,-117.19725922595696,Private room,59,1,1,2015-06-24,1,1,359
1166766,Luxury Gated Mission Bay Estate,6388958,Alex,Bay Park,32.784581779706876,-117.20111368348421,Entire home/apt,975,3,2,2015-02-17,0.11,2,300
5749052,bay terrace house with 3 bed rooms,29822891,Jinhee,Bay Terrace,32.68349058715353,-117.0329514884415,Entire home/apt,100,1,0,,,1,85
168415,Artists Retreat: Travel - Twin room,766039,Pamela,Bird Land,32.78248320336414,-117.1594247535671,Private room,65,3,30,2015-05-29,0.63,4,334
273134,Artists retreat Master bed 1 + bath,766039,Pamela,Bird Land,32.78133226842395,-117.16072286368528,Private room,95,3,36,2015-05-26,0.93,4,339
269843,Artists retreat Twin Corner bedroom,766039,Pamela,Bird Land,32.78125121576018,-117.15997164470903,Private room,65,3,46,2015-05-21,1.24,4,347
1574434,Artists Retreat 1 to 4 bedrm  home,766039,Pamela,Bird Land,32.78137618672825,-117.16136131631444,Private room,280,3,8,2015-03-08,0.44,4,328
5162740,Sunny room in townhouse beach close,2071241,Anastasia,Bird Land,32.80510625882776,-117.1547100425318,Private room,75,3,3,2015-06-19,0.69,1,262
6881704,"Quaint, charming space - Central SD",18499233,Kevin,Bird Land,32.80577459064033,-117.1518449970737,Shared room,29,1,0,,,1,350
1141249,master bed/bath/front & side patio/,6257889,Erin & Dennis,Bird Land,32.78299012312131,-117.1609287103754,Private room,55,1,34,2015-06-19,2.52,1,359
6958378,"Unwind in a UPSCALE, SERENE resort",22153899,Justin,Carmel Valley,32.94820062726893,-117.20466159889561,Private room,80,1,1,2015-06-29,1,2,350
906070,Luxury 1 bedroom/ 1 bath Condo,4849153,Raj,Carmel Valley,32.95101355050651,-117.23074179696802,Entire home/apt,89,60,13,2015-02-28,0.44,1,318
3884425,Del Mar condo.,19348049,Scott & Anna,Carmel Valley,32.94385608944937,-117.23167751498069,Entire home/apt,135,1,0,,,1,335
5976932,Great short term opportunity,3465112,Chantal,Carmel Valley,32.91797854703615,-117.21547929814129,Entire home/apt,95,1,0,,,1,59
896857,"Bed & Breakfast, Bike & Beach! ",2863418,Julie And Keith,Carmel Valley,32.95413000541226,-117.2125867864519,Private room,99,2,26,2015-05-26,0.89,3,301
4024737,"Quiet & peaceful home, near beaches",10135649,Gabriella,Carmel Valley,32.94142114599857,-117.22233446585304,Private room,65,4,3,2015-04-24,0.49,1,312
968243,"Beautifully located, unique condo",5284109,Sarah,Carmel Valley,32.9452464036218,-117.23253160204085,Entire home/apt,175,1,4,2015-07-06,0.14,1,283
865758,San Diego-Carmel Valley-Del Mar,4546887,Cynthia,Carmel Valley,32.94210189256393,-117.2326809487933,Private room,100,7,0,,,2,365
1902863,2 bedrm/1 bthrm/semi-privt fmly rm ,9878622,Laura,Carmel Valley,32.949901893305366,-117.20131872626358,Private room,170,1,0,,,1,365
4574891,Close to beach/Master Bedroom,7786850,Queenie,Carmel Valley,32.923318148712184,-117.23529452151979,Private room,85,2,14,2015-06-28,2.08,2,187
580148,Coastal SD -  near Del Mar/La Jolla,2129003,Karl,Carmel Valley,32.927855269832136,-117.2065573464063,Private room,79,2,30,2015-06-28,0.84,1,325
4378424,Beautiful Private Condo Room & Bath,8430149,Lee,Carmel Valley,32.94799723671355,-117.23173637004811,Private room,89,1,6,2015-06-15,1.23,1,363
3667622,Privacy & Proximity,9394580,Camille,Carmel Valley,32.93318719996539,-117.22533681976633,Private room,110,1,0,,,1,326
5696748,Convenient Private Room in SD!,12384860,Jo Clare,Carmel Valley,32.947924171789715,-117.21804963808911,Private room,65,1,1,2015-05-05,0.45,1,363
921185,"Beach, Bike & Hike! 2 bedrooms",2863418,Julie And Keith,Carmel Valley,32.95217101925483,-117.21180135915081,Private room,150,2,8,2015-05-25,0.31,3,319
5077981,Plush room,10232510,Mayank,Carmel Valley,32.96120464110587,-117.19472747476792,Private room,150,1,0,,,1,365
6656139,"""Resort""-home and pool near Del Mar",34837701,Randy,Carmel Valley,32.955590712098456,-117.21040906335693,Entire home/apt,1780,3,0,,,1,43
4877962,Gorgeous Del Mar Villa! ,1458497,El Capitan,Carmel Valley,32.95309170219703,-117.23314136677354,Entire home/apt,199,1,0,,,1,169
1791630,Spacious Home 10 Minutes to Beaches,3152491,Santi,Carmel Valley,32.94787719562705,-117.22254625335317,Entire home/apt,398,2,4,2015-06-22,0.21,1,304
6452228,Rustic Bohemian Artist Dwelling,26930263,Kaitie,Carmel Valley,32.93127512273883,-117.22710890131317,Entire home/apt,170,2,2,2015-07-02,1.50,1,356
6715264,5BD Great Views Close to Beaches,35158606,James,Carmel Valley,32.920815029728715,-117.22848933012794,Entire home/apt,895,3,0,,,1,353
4627770,Great 3 Bed/2Bath E.DelMar/Crml Vly,23967603,Susie,Carmel Valley,32.947551152427366,-117.2284167884095,Entire home/apt,200,1,0,,,1,205
3639029,SPECIAL RATE! - Grand Del Mar Villa,18362144,Tammi,Carmel Valley,32.93918365724584,-117.19678531175755,Entire home/apt,2500,4,0,,,1,357
4698969,Beautiful Cosy Master Bedroom,24290843,Yulia,Carmel Valley,32.94560690541178,-117.23603150584806,Private room,120,1,0,,,1,365
5067573,"Rustic Emerald Retreat, Enchanting!",22104341,Karen,Carmel Valley,32.927853268606704,-117.23295006140087,Entire home/apt,325,5,4,2015-06-18,1.18,1,338
2586937,Beautiful Home in Carmel Valley,13246522,Alexis,Carmel Valley,32.91292017812921,-117.226698807686,Entire home/apt,135,21,2,2015-06-01,0.17,1,314
1575045,Studio Flat-Carmel Valley ,8372590,Tory,Carmel Valley,32.918734641091454,-117.22733110065668,Private room,125,2,0,,,1,365
5769467,Nice Private Room in Carmel Valley,29326400,Jenny,Carmel Valley,32.94747337533126,-117.22972292788337,Private room,58,1,15,2015-05-04,4.79,1,0
4737509,Huge Comfy Master Bedroom,7786850,Queenie,Carmel Valley,32.923299673818526,-117.23343863207523,Private room,100,2,14,2015-06-28,2.20,2,197
4215474,Master bedroom in 2 bedroom condo,21877499,Sam,Carmel Valley,32.923119755664885,-117.17021362630281,Private room,75,1,0,,,1,319
6838838,Perfect Bay of Your Dream,17224012,Echo,Carmel Valley,32.924450347960374,-117.20201512352853,Entire home/apt,300,3,0,,,1,309
1599121,Master Suite in Luxury Complex,5223683,Shaya,Carmel Valley,32.91259145031245,-117.22701314499396,Private room,90,1,0,,,1,365
6211735,Resort Community in Carmel Valley,26021287,Sommer,Carmel Valley,32.947206459614485,-117.20484278614029,Entire home/apt,650,7,0,,,1,333
6862648,PVT Room and Bath/Golf/Tennis/Pool,3152735,Sylvia,Carmel Valley,32.944886931232716,-117.20269954823289,Private room,85,1,0,,,1,331
581595,Fabulous! 3br 2bath near Del Mar,2863418,Julie And Keith,Carmel Valley,32.95265508522313,-117.2103810885061,Private room,255,1,6,2015-02-16,0.26,3,291
3415856,Del Mar RM @ 5 STAR gated Golf Club,3631440,Mary Ellen,Carmel Valley,32.94354458265163,-117.20954255801941,Private room,105,2,0,,,1,365
6923319,Master bedroom in a Country Club,22153899,Justin,Carmel Valley,32.94677355174681,-117.20288219069887,Private room,90,1,0,,,2,354
4288624,"Carmel Valley, Here You Come! ",7008179,Prooples,Carmel Valley,32.95404071544183,-117.2031502668154,Entire home/apt,400,7,0,,,4,358
1166957,E Del Mar/Carmel Valley private ,4546887,Cynthia,Carmel Valley,32.94321472711992,-117.23219850538496,Private room,99,2,1,2014-02-06,0.06,2,365
4474820,Gaslamp Plaza Suites ,7011362,Irit,Chollas View,32.70722854927829,-117.09580014530174,Private room,175,1,1,2015-06-15,1,1,190
804571,Bright Spacious Bedroom2,2516346,Ze,City Heights East,32.73614700322506,-117.08681777444411,Private room,52,1,31,2015-01-15,1.01,2,0
5012663,Cozy one bedroom cottage on canyon,12823068,Amanda,City Heights East,32.739569400583704,-117.09367762206736,Entire home/apt,50,1,0,,,1,153
768310,Bright Spacious Bed Room,2516346,Ze,City Heights East,32.74550913233187,-117.08367746085005,Private room,59,1,52,2015-06-29,1.61,2,344
643253,Private Bungalow!,1156979,Rachael,City Heights East,32.750178164346515,-117.09888748721558,Private room,45,4,19,2015-06-04,0.55,3,189
1039977,Feel like @ home! Countryside-like ,5726092,Marie,City Heights East,32.742738326630125,-117.0827296903335,Private room,55,3,9,2014-08-30,0.35,1,348
5107081,Wonderfun Bungalow,26390688,Max And Marie,City Heights East,32.75719653899089,-117.08347437133475,Entire home/apt,160,7,2,2015-06-29,1.82,1,202
1667756,Cozy place to crash in San Diego,8831911,Roshaun,City Heights East,32.74945584640428,-117.08604188815882,Shared room,60,1,0,,,1,365
5386584,STUDIO in CRAFTSMAN HOME,8004935,Emilia,City Heights West,32.737819606212476,-117.10248244616318,Entire home/apt,69,1,0,,,1,110
5959039,Cozy Home in North Park,22267876,Juan And Santi,City Heights West,32.74650199848057,-117.11961707465626,Private room,55,1,2,2015-05-07,0.71,3,326
2857759,Poolside Luxury Studio for 2,4879269,Charles,City Heights West,32.75204045446619,-117.11885694514234,Entire home/apt,95,1,8,2015-05-07,0.57,3,247
1476129,Stay comfortably in San Diego,1757871,Adrian,City Heights West,32.752854402521486,-117.12110543566435,Entire home/apt,125,3,2,2015-07-06,0.49,1,161
5982342,Comfy couch in cozy apartment,22267876,Juan And Santi,City Heights West,32.7477161773063,-117.12058649373273,Shared room,30,1,3,2015-06-09,1.88,3,273
2378206,2 Bed North Park Getaway,4879269,Charles,City Heights West,32.751676938349966,-117.1185144217634,Entire home/apt,150,2,6,2015-03-17,0.43,3,351
3199225,Villa Bella San Diego,16210246,Don,City Heights West,32.75106362204503,-117.12352707701174,Entire home/apt,259,3,14,2015-05-18,1.16,1,326
5447738,Cozy 1 bedroom,27330109,Jet,City Heights West,32.75415223051945,-117.11407166389682,Entire home/apt,170,1,1,2015-05-17,0.59,1,365
1198318,Great for Outdoor Entertaining,6546487,Karen,City Heights West,32.75471170713603,-117.11058061475181,Entire home/apt,250,2,5,2013-11-12,0.20,1,359
909782,2BD Swift Ave Urban Secret Gardens,4879269,Charles,City Heights West,32.75027874892208,-117.11913473980486,Entire home/apt,150,2,4,2015-04-04,0.26,3,195
2000682,Cozy Home 10 Min. from Comic-Con,387576,Daniel,City Heights West,32.753452292811275,-117.11705765348802,Private room,120,2,4,2014-12-19,0.21,1,342
222817,Enjoy Glamping San Diego Style!,1156979,Rachael,City Heights West,32.75355214257657,-117.10630638871496,Private room,40,4,92,2015-07-01,2.14,3,308
599878,Private bedroom & bath on the park,2967074,Peter & Matt,City Heights West,32.73275336515626,-117.10805455064164,Private room,225,2,60,2014-08-30,1.70,1,365
5523382,Cozy canyon granny flat ,6736381,Lisa,City Heights West,32.72993788036211,-117.10608536691132,Private room,225,1,0,,,1,316
6277899,Private Studio in San Diego,21375353,Lucia,City Heights West,32.73803498457899,-117.1027080984226,Entire home/apt,69,3,1,2015-05-17,0.54,1,206
5068534,"Cute, cozy room",25075367,Erica & Gissel,City Heights West,32.748829217525035,-117.11941652406858,Private room,60,1,36,2015-07-08,7.06,1,311
4289027,Private Room and Balcony in NP Apt,22267876,Juan And Santi,City Heights West,32.746752629544865,-117.12065374879435,Private room,65,1,13,2015-06-26,3.98,3,340
